LapNumber,Driver,DriverNumber,Team,Position,LapTime,IsPersonalBest,Sector1Time,Sector2Time,Sector3Time,Compound,PitInTime,PitOutTime,PitStopDuration,FinishingPosition,GridPosition,FinalStatus,Season,RaceName,RaceType
2.0,GRO,8,Haas F1 Team,6.0,,False,0 days 00:00:59.081000,0 days 00:01:16.211000,0 days 00:00:45.176000,SUPERSOFT,,,,7.0,5.0,Finished,2018,GP Belgica,historica
2.0,ERI,9,Sauber,9.0,,False,0 days 00:00:58.444000,0 days 00:01:14.892000,0 days 00:00:46.658000,SOFT,,,,10.0,13.0,+1 Lap,2018,GP Belgica,historica
2.0,GAS,10,Toro Rosso,8.0,,False,0 days 00:00:57.215000,0 days 00:01:16.139000,0 days 00:00:46.385000,SUPERSOFT,,,,9.0,10.0,Finished,2018,GP Belgica,historica
2.0,PER,11,Racing Point,3.0,,False,0 days 00:00:58.787000,0 days 00:01:17.074000,0 days 00:00:44.129000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
2.0,STR,18,Williams,11.0,,False,0 days 00:00:57.292000,0 days 00:01:15.218000,0 days 00:00:47.124000,SOFT,,,,13.0,17.0,+1 Lap,2018,GP Belgica,historica
2.0,MAG,20,Haas F1 Team,7.0,,False,0 days 00:00:59.106000,0 days 00:01:15.876000,0 days 00:00:45.360000,SUPERSOFT,,,,8.0,9.0,Finished,2018,GP Belgica,historica
2.0,HAR,28,Toro Rosso,12.0,,False,0 days 00:00:56.746000,0 days 00:01:13.997000,0 days 00:00:47.418000,SOFT,,,,14.0,11.0,+1 Lap,2018,GP Belgica,historica
2.0,OCO,31,Racing Point,4.0,,False,0 days 00:00:59.102000,0 days 00:01:16.766000,0 days 00:00:44.556000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
2.0,VER,33,Red Bull Racing,5.0,,False,0 days 00:00:58.602000,0 days 00:01:16.308000,0 days 00:00:45.425000,SUPERSOFT,,,,3.0,7.0,Finished,2018,GP Belgica,historica
2.0,SIR,35,Williams,10.0,,False,0 days 00:00:57.475000,0 days 00:01:15.035000,0 days 00:00:47.041000,SOFT,,,,12.0,16.0,+1 Lap,2018,GP Belgica,historica
2.0,HAM,44,Mercedes,2.0,,False,0 days 00:00:58.821000,0 days 00:01:16.917000,0 days 00:00:44.280000,SUPERSOFT,,,,2.0,1.0,Finished,2018,GP Belgica,historica
2.0,SAI,55,Renault,13.0,,False,0 days 00:00:55.950000,0 days 00:01:14.474000,0 days 00:00:47.734000,MEDIUM,,,,11.0,14.0,+1 Lap,2018,GP Belgica,historica
2.0,BOT,77,Mercedes,14.0,,False,0 days 00:00:54.387000,0 days 00:01:14.326000,0 days 00:00:51.510000,SOFT,0 days 00:24:21.912000,0 days 00:24:52.320000,0 days 00:00:30.408000,4.0,19.0,Finished,2018,GP Belgica,historica
3.0,VAN,2,McLaren,15.0,,False,0 days 00:00:54.227000,0 days 00:01:10.270000,0 days 00:00:43.690000,MEDIUM,,,,15.0,18.0,+1 Lap,2018,GP Belgica,historica
3.0,RIC,3,Red Bull Racing,17.0,0 days 00:01:53.818000,True,0 days 00:00:31.425000,0 days 00:00:52.825000,0 days 00:00:29.568000,SOFT,,,,16.0,8.0,Retired,2018,GP Belgica,historica
3.0,VET,5,Ferrari,1.0,,False,0 days 00:00:53.832000,0 days 00:01:14.346000,0 days 00:00:42.881000,SUPERSOFT,,,,1.0,2.0,Finished,2018,GP Belgica,historica
3.0,RAI,7,Ferrari,14.0,,False,0 days 00:00:52.663000,0 days 00:01:10.842000,0 days 00:00:43.698000,MEDIUM,,,,17.0,6.0,Brakes,2018,GP Belgica,historica
3.0,GRO,8,Haas F1 Team,6.0,,False,0 days 00:00:52.946000,0 days 00:01:14.848000,0 days 00:00:42.214000,SUPERSOFT,,,,7.0,5.0,Finished,2018,GP Belgica,historica
3.0,ERI,9,Sauber,9.0,,False,0 days 00:00:52.209000,0 days 00:01:14.822000,0 days 00:00:43.010000,SOFT,,,,10.0,13.0,+1 Lap,2018,GP Belgica,historica
3.0,GAS,10,Toro Rosso,8.0,,False,0 days 00:00:52.685000,0 days 00:01:13.781000,0 days 00:00:42.628000,SUPERSOFT,,,,9.0,10.0,Finished,2018,GP Belgica,historica
3.0,PER,11,Racing Point,3.0,,False,0 days 00:00:53.330000,0 days 00:01:15.778000,0 days 00:00:41.967000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
3.0,STR,18,Williams,11.0,,False,0 days 00:00:51.991000,0 days 00:01:15.436000,0 days 00:00:42.380000,SOFT,,,,13.0,17.0,+1 Lap,2018,GP Belgica,historica
3.0,MAG,20,Haas F1 Team,7.0,,False,0 days 00:00:52.838000,0 days 00:01:14.813000,0 days 00:00:42.277000,SUPERSOFT,,,,8.0,9.0,Finished,2018,GP Belgica,historica
3.0,HAR,28,Toro Rosso,12.0,,False,0 days 00:00:54.047000,0 days 00:01:13.400000,0 days 00:00:43.297000,SOFT,,,,14.0,11.0,+1 Lap,2018,GP Belgica,historica
3.0,OCO,31,Racing Point,4.0,,False,0 days 00:00:54.129000,0 days 00:01:14.553000,0 days 00:00:42.448000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
3.0,VER,33,Red Bull Racing,5.0,,False,0 days 00:00:53.343000,0 days 00:01:14.521000,0 days 00:00:42.500000,SUPERSOFT,,,,3.0,7.0,Finished,2018,GP Belgica,historica
3.0,SIR,35,Williams,10.0,,False,0 days 00:00:52.107000,0 days 00:01:14.439000,0 days 00:00:43.536000,SOFT,,,,12.0,16.0,+1 Lap,2018,GP Belgica,historica
3.0,HAM,44,Mercedes,2.0,,False,0 days 00:00:53.737000,0 days 00:01:14.217000,0 days 00:00:42.772000,SUPERSOFT,,,,2.0,1.0,Finished,2018,GP Belgica,historica
3.0,SAI,55,Renault,13.0,,False,0 days 00:00:55.893000,0 days 00:01:11.789000,0 days 00:00:42.979000,MEDIUM,,,,11.0,14.0,+1 Lap,2018,GP Belgica,historica
3.0,BOT,77,Mercedes,16.0,,False,0 days 00:00:57.080000,0 days 00:01:09.192000,0 days 00:00:45.024000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
4.0,VAN,2,McLaren,15.0,,False,0 days 00:00:52.668000,0 days 00:01:05.940000,0 days 00:00:49.580000,MEDIUM,,,,15.0,18.0,+1 Lap,2018,GP Belgica,historica
4.0,RIC,3,Red Bull Racing,17.0,0 days 00:01:53.982000,False,0 days 00:00:31.358000,0 days 00:00:52.796000,0 days 00:00:29.828000,SOFT,,,,16.0,8.0,Retired,2018,GP Belgica,historica
4.0,VET,5,Ferrari,1.0,,False,0 days 00:00:50.630000,0 days 00:01:13.585000,0 days 00:00:57.284000,SUPERSOFT,,,,1.0,2.0,Finished,2018,GP Belgica,historica
4.0,RAI,7,Ferrari,14.0,,False,0 days 00:00:52.346000,0 days 00:01:06.943000,0 days 00:00:50.122000,MEDIUM,,,,17.0,6.0,Brakes,2018,GP Belgica,historica
4.0,GRO,8,Haas F1 Team,6.0,,False,0 days 00:00:50.152000,0 days 00:01:13.020000,0 days 00:00:54.700000,SUPERSOFT,,,,7.0,5.0,Finished,2018,GP Belgica,historica
4.0,ERI,9,Sauber,9.0,,False,0 days 00:00:49.910000,0 days 00:01:11.072000,0 days 00:00:54.147000,SOFT,,,,10.0,13.0,+1 Lap,2018,GP Belgica,historica
4.0,GAS,10,Toro Rosso,8.0,,False,0 days 00:00:50.239000,0 days 00:01:12.478000,0 days 00:00:54.030000,SUPERSOFT,,,,9.0,10.0,Finished,2018,GP Belgica,historica
4.0,PER,11,Racing Point,3.0,,False,0 days 00:00:48.763000,0 days 00:01:14.980000,0 days 00:00:55.966000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
4.0,STR,18,Williams,11.0,,False,0 days 00:00:50.477000,0 days 00:01:09.964000,0 days 00:00:53.407000,SOFT,,,,13.0,17.0,+1 Lap,2018,GP Belgica,historica
4.0,MAG,20,Haas F1 Team,7.0,,False,0 days 00:00:50.603000,0 days 00:01:12.405000,0 days 00:00:54.314000,SUPERSOFT,,,,8.0,9.0,Finished,2018,GP Belgica,historica
4.0,HAR,28,Toro Rosso,12.0,,False,0 days 00:00:50.793000,0 days 00:01:08.157000,0 days 00:00:52.484000,SOFT,,,,14.0,11.0,+1 Lap,2018,GP Belgica,historica
4.0,OCO,31,Racing Point,4.0,,False,0 days 00:00:49.497000,0 days 00:01:13.781000,0 days 00:00:55.677000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
4.0,VER,33,Red Bull Racing,5.0,,False,0 days 00:00:49.478000,0 days 00:01:13.763000,0 days 00:00:55.379000,SUPERSOFT,,,,3.0,7.0,Finished,2018,GP Belgica,historica
4.0,SIR,35,Williams,10.0,,False,0 days 00:00:49.521000,0 days 00:01:11.341000,0 days 00:00:53.624000,SOFT,,,,12.0,16.0,+1 Lap,2018,GP Belgica,historica
4.0,HAM,44,Mercedes,2.0,,False,0 days 00:00:49.771000,0 days 00:01:14.097000,0 days 00:00:56.791000,SUPERSOFT,,,,2.0,1.0,Finished,2018,GP Belgica,historica
4.0,SAI,55,Renault,13.0,,False,0 days 00:00:53.231000,0 days 00:01:05.462000,0 days 00:00:51.589000,MEDIUM,,,,11.0,14.0,+1 Lap,2018,GP Belgica,historica
4.0,BOT,77,Mercedes,16.0,,False,0 days 00:00:52.633000,0 days 00:01:05.471000,0 days 00:00:48.025000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
5.0,VAN,2,McLaren,16.0,0 days 00:01:56,True,0 days 00:00:32.358000,0 days 00:00:53.350000,0 days 00:00:30.292000,MEDIUM,,,,15.0,18.0,+1 Lap,2018,GP Belgica,historica
5.0,RIC,3,Red Bull Racing,17.0,0 days 00:01:52.627000,True,0 days 00:00:31.814000,0 days 00:00:51.137000,0 days 00:00:29.676000,SOFT,,,,16.0,8.0,Retired,2018,GP Belgica,historica
5.0,VET,5,Ferrari,1.0,0 days 00:01:48.656000,True,0 days 00:00:31.560000,0 days 00:00:47.948000,0 days 00:00:29.148000,SUPERSOFT,,,,1.0,2.0,Finished,2018,GP Belgica,historica
5.0,RAI,7,Ferrari,15.0,0 days 00:01:55.376000,True,0 days 00:00:31.877000,0 days 00:00:52.962000,0 days 00:00:30.537000,MEDIUM,,,,17.0,6.0,Brakes,2018,GP Belgica,historica
5.0,GRO,8,Haas F1 Team,6.0,0 days 00:01:53.036000,True,0 days 00:00:31.708000,0 days 00:00:51.312000,0 days 00:00:30.016000,SUPERSOFT,,,,7.0,5.0,Finished,2018,GP Belgica,historica
5.0,ERI,9,Sauber,10.0,0 days 00:01:53.960000,True,0 days 00:00:32.303000,0 days 00:00:51.635000,0 days 00:00:30.022000,SOFT,,,,10.0,13.0,+1 Lap,2018,GP Belgica,historica
5.0,GAS,10,Toro Rosso,8.0,0 days 00:01:53.513000,True,0 days 00:00:32.046000,0 days 00:00:51.437000,0 days 00:00:30.030000,SUPERSOFT,,,,9.0,10.0,Finished,2018,GP Belgica,historica
5.0,PER,11,Racing Point,3.0,0 days 00:01:51.257000,True,0 days 00:00:31.335000,0 days 00:00:50.473000,0 days 00:00:29.449000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
5.0,STR,18,Williams,11.0,0 days 00:01:54.092000,True,0 days 00:00:32.038000,0 days 00:00:52.023000,0 days 00:00:30.031000,SOFT,,,,13.0,17.0,+1 Lap,2018,GP Belgica,historica
5.0,MAG,20,Haas F1 Team,7.0,0 days 00:01:53.366000,True,0 days 00:00:31.624000,0 days 00:00:51.681000,0 days 00:00:30.061000,SUPERSOFT,,,,8.0,9.0,Finished,2018,GP Belgica,historica
5.0,HAR,28,Toro Rosso,12.0,0 days 00:01:54.076000,True,0 days 00:00:31.774000,0 days 00:00:52.139000,0 days 00:00:30.163000,SOFT,,,,14.0,11.0,+1 Lap,2018,GP Belgica,historica
5.0,OCO,31,Racing Point,4.0,0 days 00:01:51.951000,True,0 days 00:00:31.252000,0 days 00:00:51.072000,0 days 00:00:29.627000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
5.0,VER,33,Red Bull Racing,5.0,0 days 00:01:52.189000,True,0 days 00:00:31.772000,0 days 00:00:50.661000,0 days 00:00:29.756000,SUPERSOFT,,,,3.0,7.0,Finished,2018,GP Belgica,historica
5.0,SIR,35,Williams,9.0,0 days 00:01:53.109000,True,0 days 00:00:31.727000,0 days 00:00:51.297000,0 days 00:00:30.085000,SOFT,,,,12.0,16.0,+1 Lap,2018,GP Belgica,historica
5.0,HAM,44,Mercedes,2.0,0 days 00:01:49.718000,True,0 days 00:00:31.378000,0 days 00:00:48.890000,0 days 00:00:29.450000,SUPERSOFT,,,,2.0,1.0,Finished,2018,GP Belgica,historica
5.0,SAI,55,Renault,13.0,0 days 00:01:54.514000,True,0 days 00:00:31.925000,0 days 00:00:52.696000,0 days 00:00:29.893000,MEDIUM,,,,11.0,14.0,+1 Lap,2018,GP Belgica,historica
5.0,BOT,77,Mercedes,14.0,0 days 00:01:53.789000,True,0 days 00:00:30.956000,0 days 00:00:52.758000,0 days 00:00:30.075000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
6.0,VAN,2,McLaren,16.0,0 days 00:01:54.695000,True,0 days 00:00:31.766000,0 days 00:00:52.734000,0 days 00:00:30.195000,MEDIUM,,,,15.0,18.0,+1 Lap,2018,GP Belgica,historica
6.0,RIC,3,Red Bull Racing,17.0,0 days 00:01:53.142000,False,0 days 00:00:31.071000,0 days 00:00:52.171000,0 days 00:00:29.900000,SOFT,,,,16.0,8.0,Retired,2018,GP Belgica,historica
6.0,VET,5,Ferrari,1.0,0 days 00:01:48.923000,False,0 days 00:00:31.706000,0 days 00:00:47.823000,0 days 00:00:29.394000,SUPERSOFT,,,,1.0,2.0,Finished,2018,GP Belgica,historica
6.0,RAI,7,Ferrari,15.0,0 days 00:01:54.320000,True,0 days 00:00:32.448000,0 days 00:00:52.039000,0 days 00:00:29.833000,MEDIUM,,,,17.0,6.0,Brakes,2018,GP Belgica,historica
6.0,GRO,8,Haas F1 Team,6.0,0 days 00:01:52.184000,True,0 days 00:00:32.106000,0 days 00:00:50.330000,0 days 00:00:29.748000,SUPERSOFT,,,,7.0,5.0,Finished,2018,GP Belgica,historica
6.0,ERI,9,Sauber,10.0,0 days 00:01:53.691000,True,0 days 00:00:32.064000,0 days 00:00:51.796000,0 days 00:00:29.831000,SOFT,,,,10.0,13.0,+1 Lap,2018,GP Belgica,historica
6.0,GAS,10,Toro Rosso,8.0,0 days 00:01:52.869000,True,0 days 00:00:31.868000,0 days 00:00:51.071000,0 days 00:00:29.930000,SUPERSOFT,,,,9.0,10.0,Finished,2018,GP Belgica,historica
6.0,PER,11,Racing Point,3.0,0 days 00:01:51.088000,True,0 days 00:00:31.489000,0 days 00:00:49.978000,0 days 00:00:29.621000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
6.0,STR,18,Williams,11.0,0 days 00:01:53.723000,True,0 days 00:00:32.013000,0 days 00:00:51.875000,0 days 00:00:29.835000,SOFT,,,,13.0,17.0,+1 Lap,2018,GP Belgica,historica
6.0,MAG,20,Haas F1 Team,7.0,0 days 00:01:52.386000,True,0 days 00:00:31.461000,0 days 00:00:51.126000,0 days 00:00:29.799000,SUPERSOFT,,,,8.0,9.0,Finished,2018,GP Belgica,historica
6.0,HAR,28,Toro Rosso,13.0,0 days 00:01:55.067000,False,0 days 00:00:31.925000,0 days 00:00:52.827000,0 days 00:00:30.315000,SOFT,,,,14.0,11.0,+1 Lap,2018,GP Belgica,historica
6.0,OCO,31,Racing Point,4.0,0 days 00:01:51.736000,True,0 days 00:00:31.778000,0 days 00:00:50.485000,0 days 00:00:29.473000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
6.0,VER,33,Red Bull Racing,5.0,0 days 00:01:51.619000,True,0 days 00:00:31.570000,0 days 00:00:50.519000,0 days 00:00:29.530000,SUPERSOFT,,,,3.0,7.0,Finished,2018,GP Belgica,historica
6.0,SIR,35,Williams,9.0,0 days 00:01:53.601000,False,0 days 00:00:32.382000,0 days 00:00:51.302000,0 days 00:00:29.917000,SOFT,,,,12.0,16.0,+1 Lap,2018,GP Belgica,historica
6.0,HAM,44,Mercedes,2.0,0 days 00:01:49.497000,True,0 days 00:00:31.618000,0 days 00:00:48.523000,0 days 00:00:29.356000,SUPERSOFT,,,,2.0,1.0,Finished,2018,GP Belgica,historica
6.0,SAI,55,Renault,12.0,0 days 00:01:53.367000,True,0 days 00:00:31.295000,0 days 00:00:52.341000,0 days 00:00:29.731000,MEDIUM,,,,11.0,14.0,+1 Lap,2018,GP Belgica,historica
6.0,BOT,77,Mercedes,14.0,0 days 00:01:54.223000,False,0 days 00:00:31.109000,0 days 00:00:53.168000,0 days 00:00:29.946000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
7.0,VAN,2,McLaren,15.0,0 days 00:01:55.481000,False,0 days 00:00:31.753000,0 days 00:00:53.370000,0 days 00:00:30.358000,MEDIUM,,,,15.0,18.0,+1 Lap,2018,GP Belgica,historica
7.0,RIC,3,Red Bull Racing,17.0,0 days 00:01:52.540000,True,0 days 00:00:30.986000,0 days 00:00:51.832000,0 days 00:00:29.722000,SOFT,,,,16.0,8.0,Retired,2018,GP Belgica,historica
7.0,VET,5,Ferrari,1.0,0 days 00:01:48.695000,False,0 days 00:00:31.747000,0 days 00:00:47.660000,0 days 00:00:29.288000,SUPERSOFT,,,,1.0,2.0,Finished,2018,GP Belgica,historica
7.0,RAI,7,Ferrari,16.0,0 days 00:02:02.327000,False,0 days 00:00:31.951000,0 days 00:00:53.810000,0 days 00:00:36.566000,MEDIUM,0 days 00:35:51.921000,0 days 00:36:26.391000,0 days 00:00:34.470000,17.0,6.0,Brakes,2018,GP Belgica,historica
7.0,GRO,8,Haas F1 Team,6.0,0 days 00:01:51.718000,True,0 days 00:00:31.879000,0 days 00:00:49.973000,0 days 00:00:29.866000,SUPERSOFT,,,,7.0,5.0,Finished,2018,GP Belgica,historica
7.0,ERI,9,Sauber,9.0,0 days 00:01:51.231000,True,0 days 00:00:31.623000,0 days 00:00:49.776000,0 days 00:00:29.832000,SOFT,,,,10.0,13.0,+1 Lap,2018,GP Belgica,historica
7.0,GAS,10,Toro Rosso,8.0,0 days 00:01:52.240000,True,0 days 00:00:31.873000,0 days 00:00:50.474000,0 days 00:00:29.893000,SUPERSOFT,,,,9.0,10.0,Finished,2018,GP Belgica,historica
7.0,PER,11,Racing Point,3.0,0 days 00:01:50.924000,True,0 days 00:00:31.660000,0 days 00:00:49.734000,0 days 00:00:29.530000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
7.0,STR,18,Williams,11.0,0 days 00:01:52.748000,True,0 days 00:00:31.854000,0 days 00:00:51.071000,0 days 00:00:29.823000,SOFT,,,,13.0,17.0,+1 Lap,2018,GP Belgica,historica
7.0,MAG,20,Haas F1 Team,7.0,0 days 00:01:52.503000,False,0 days 00:00:31.701000,0 days 00:00:50.802000,0 days 00:00:30,SUPERSOFT,,,,8.0,9.0,Finished,2018,GP Belgica,historica
7.0,HAR,28,Toro Rosso,14.0,0 days 00:01:54.865000,False,0 days 00:00:32.287000,0 days 00:00:52.396000,0 days 00:00:30.182000,SOFT,,,,14.0,11.0,+1 Lap,2018,GP Belgica,historica
7.0,OCO,31,Racing Point,5.0,0 days 00:01:52.679000,False,0 days 00:00:31.411000,0 days 00:00:51.686000,0 days 00:00:29.582000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
7.0,VER,33,Red Bull Racing,4.0,0 days 00:01:50.140000,True,0 days 00:00:30.910000,0 days 00:00:49.753000,0 days 00:00:29.477000,SUPERSOFT,,,,3.0,7.0,Finished,2018,GP Belgica,historica
7.0,SIR,35,Williams,10.0,0 days 00:01:53.385000,False,0 days 00:00:32.126000,0 days 00:00:51.378000,0 days 00:00:29.881000,SOFT,,,,12.0,16.0,+1 Lap,2018,GP Belgica,historica
7.0,HAM,44,Mercedes,2.0,0 days 00:01:49.020000,True,0 days 00:00:31.592000,0 days 00:00:48.074000,0 days 00:00:29.354000,SUPERSOFT,,,,2.0,1.0,Finished,2018,GP Belgica,historica
7.0,SAI,55,Renault,12.0,0 days 00:01:52.928000,True,0 days 00:00:31.618000,0 days 00:00:51.545000,0 days 00:00:29.765000,MEDIUM,,,,11.0,14.0,+1 Lap,2018,GP Belgica,historica
7.0,BOT,77,Mercedes,13.0,0 days 00:01:52.287000,True,0 days 00:00:31.944000,0 days 00:00:50.593000,0 days 00:00:29.750000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
